content,create_time,image,link,title
"1、土壤：选择疏松、肥沃、透气、排水性好的微酸性土壤。2、选种：选择圆润、饱满、健康的花生种子，放入清水中浸泡4~8小时。3、栽种：将处理好的种子均匀地撒播到土壤中，覆盖一层薄土，适量浇水即可。4、管理：花生种仁在10℃时不能发芽，需将温度保持在25～30℃，促进其发芽。,花生的介绍,花生是我国产量丰富、食用广泛的一种坚果，种植时最好选择宜选择地势较为平坦且排水能力强的沙壤土地，且花生忌重茬，第一年种过花生的土壤不适合连续栽种花生。,种植花生需要施肥，主要是在种植初期投放一些家肥或复合肥，后期不需要施肥，适当除草即可，当花生长到20厘米左右时，最好用小锄头帮助花生松土，这样有利于花生的生长。,花生是相对耐旱的植物，一般在正常年份中不需要进行浇水管理，但是如果遇上极为干旱的天气，尤其是在花针期缺水，就要对花生进行科学并及时的灌溉。",2023-04-25 17:51,https://img.my478.com/202210/1666275425826416.jpg,https://www.my478.com/baike/20230425/82459814.html,火龙果的开花时间
"一、土壤：昙花喜富有腐殖质、排水好、疏松、肥沃的微酸性砂质土壤，家庭养护时盆土配置比例一般为腐叶土：园土：砂土=4：4：2，土配好后需在太阳下暴晒杀菌，以减少土壤中病菌残留，为昙花生长创造良好环境。,二、水分：昙花喜湿润的土壤和较高的空气湿度，怕水涝。秋末、冬季、春初气温较低时，昙花处于半休眠状态，应严格控制浇水，使盆土处于偏干至干燥状态，干透后略浇水即可。春季气温上升后，昙花开始恢复生长，可逐渐加大浇水量至保持土壤湿润。生长旺盛时除浇水外，还应向植株周围洒水、叶面喷施新高脂膜，以保温、保湿，隔绝病菌侵染，提高植株抗自然灾害能力和光合作用强度，保护昙花茁壮成长。,三、养肥：昙花较喜肥，对肥料的要求也较多。施肥以腐熟的有机肥为好，追肥在春季新茎长出后即可开始，一般为1个月追腐熟的液肥1次，配合喷施花朵壮蒂灵以提高植株吸水吸肥能力，促使昙花花蕾强壮、花瓣肥大、花色艳丽、花香浓郁。",2023-04-25 17:51,,https://www.my478.com/baike/20230425/82459814.html,火龙果的开花时间
"有机黄瓜是一种很常见的蔬菜，有很高的营养价值。有机黄瓜在种植过程中没有使用有毒有害农药，更加健康。下面就具体介绍一下：,茶黄螨，其食性极杂，寄主植物广泛，有机黄瓜已经成为为害蔬菜的主要害螨之一。目前，玉田县温室黄瓜生产中经常发生。,一般温度18℃-20℃，7-10天可发育1代;28℃-30℃，4-5天发生1代。以成螨和幼螨集中在黄瓜植株幼嫩部分刺吸为害。受害叶片背面呈灰褐或黄褐色，油渍状，叶片边缘向下卷曲;受害嫩茎、嫩枝变黄褐色，扭曲变形，严重时植株顶部干枯;受害果皮变黄褐色。,生产管理中，有机黄瓜菜农首先要根据为害症状进行辨别，如果是茶黄螨为害的，建议大家采取药剂防治。可以选用的药剂有15%哒螨灵乳油3000倍液、1.8%阿维菌素乳油4000倍液、56%阿维菌素炔螨特微乳剂2000倍液、20%三唑锡悬浮剂2000倍液等，每隔7天喷1次，连喷2-3次。药液要均匀地喷到植株嫩叶、嫩茎、花器和果实上，注意轮换用药。,以上是为大家介绍的，希望可以给大家带来帮助。",2023-04-25 17:51,https://img.my478.com/202012/1609074035183111.jpg,https://www.my478.com/baike/20230425/82459814.html,火龙果的开花时间
"一、西洋参的采收,栽培西洋参的一般以4年生收获最好，也有3年或5年收获的。各地区根据气候差异，收获时间可在9月中旬到10月中旬。多用人工采挖。起收西洋参时，先要将地上部分枯枝落叶及床面覆盖物清理干净，若床土湿度过大时，可晾晒12天。然后用镐或叉子、三齿子将床头、床帮的土刨起，再由参床的一头开始将西洋参刨出，边刨边拣，抖去泥土，运回加工。起收的量应根据加工能力而定。除收参根外，西洋参的茎、叶、花、果以及前面介绍的摘下的花蕾也应开发利用。，利用最多的是西洋参茎叶，主要用于提取人参皂甙。当年起收的地块，可在收参前割取；其它地块，以在10月上旬，参叶枯萎但未着霜前采收为宜。,二、西洋参的加工技术,1、洗刷：洗刷是西洋参加工的第一道工序。洗刷的方法有高压水冲洗或刷参机洗刷及手工刷洗，洗刷前应先把西洋参在水中浸1030分钟，然后把泥土刷掉。一般洗刷西洋参不能过重，除有较重的锈病外，只要浮土及腿分叉处大块泥土洗掉即可。,2、晾晒洗刷后的西洋参，在进入加工室以前，要将表面水分在日光下晾晒干。并要把不同大小的西洋参放在不同的烘干帘(盘)上，常分成三级。一级直径大于20毫米，二级直径1020毫米，三级直径10毫米以下。,3、烘干：多采用烘干室干燥的方法。烘干室可根据条件来定，有的采用玻璃房靠日光晒干；有的士采用暖气烘干；有的采用电热风吹干；也有的采用地炕烘干。无论哪种烘干室，都要求卫生、防火设备齐全、照明良好、设有能启闭的排潮孔。较先进的烘干室内设有多层放置摆放参帘(盘)的架子，有较完善的供热调温和排湿系统。烘干的温度要求是，起始温度为2526℃，持续23天，然后逐渐升至35--36℃。在参主体变软后，再使温度升至38--40℃，23天后逐步降至3032℃直到烘干为止。整烘干时间为2周左右。烘干的湿度要求是，初期控制相对湿度在60%左右；中期50%；后期40%以下。西洋参烘干是决定产品质量好坏、价格高低的重要因素，技术要求较高，生产者一定要认真对待。,4、西洋参的商品等级：商品西洋参分长支、短支、统货等几种规格。根形短粗，体长25厘米的为短支；根长大于5厘米的为长支；根体长短不一，粗细不等的称统货。长支、短支还可根据根体大小再分出不同的规格。无论何种类西洋参产品，均以纵皱纹细密；断面黄白色，平坦可见树脂道斑点，形成层环明显；香气浓郁；无青支，无红支；无病疤，无虫蛀，无霉变者为佳。",2023-04-25 17:51,,https://www.my478.com/baike/20230425/82459814.html,火龙果的开花时间
content,create_time,image,link,title
"1、一月下旬到二月上旬、三月下旬到四月上旬、五月下旬到六月上旬，这三个时间段都很适合种植胡萝卜。,2、种植胡萝卜要选择疏松、肥沃、排水性好的土壤。,3、在种植胡萝卜之前，要先将土壤里的杂草去除、施上基肥再将地整平并消毒，就可以播种了。,注意事项：,在播种前可以在表面盖一层油菜杆或者是玉米杆，播种最好选在下雨后或者是下雨前一天，这样有利于种子的发芽。,播种胡萝卜之前，要先将种子在水中浸泡一下，等到种子露白在晾干，最后再播种。,等到胡萝卜长到4-5厘米的时候进行第一次施肥，第二次施肥就要等到胡萝卜长大之后了。,比较干旱的时候要进行及时的浇水，夏天雨水比较多的时候要去田间将排水沟疏通，便于将水分排出。",2023-04-26 13:27,https://img.my478.com/202210/1666260165893762.jpg,https://www.my478.com/baike/20230426/24459863.html,胡萝卜的种植方法和时间
"绿色蔬菜在施肥技术上要求：以有机肥料提高土壤肥力水平为基础；插入豆科作物以提高土壤含氮量，减少化学氮肥用量；严格掌握氮肥追肥时间，控制菜体硝酸盐会含量。在生产符合绿色食品标准的蔬菜的过程中，对化肥施用应有正确的认识。,1、绿色食品和施用化肥并不矛盾。不要把绿色食品与施用化肥对立起来，化学氮肥是蔬菜可直接吸收的无机态氮源，而有机肥料经过微生物分解，使有机态氮转化为无机态氮，它最终也是以无机态氮素供蔬菜吸收的。,2、适当控制氮肥用量。为了保证绿色食品标准的蔬菜有较好的产量和经济效益，在施用有机肥料的基础上，适当施用氮肥的必需的，但一定要控制用量。在目前绿色食品蔬菜未按质论价的情况下，不施用化学氮肥很难解决质量与产量、产量与效益之间的矛盾，菜农也是难以接受的。,3、严格掌握氮肥的追肥时间。蔬菜作物的硝酸盐含量是不断变化的。因为，进入蔬菜体内的氮素，在代谢过程中，进一步转化为氨基酸，合成蛋白质。氮肥与钾肥配合施用，能促进蛋白质的合成，减少体内硝酸盐的含量。",2023-04-26 09:52,https://img.my478.com/202207/1639921743631381.jpg,https://www.my478.com/baike/20230426/83459850.html,怎样正确看待绿色蔬菜与施用化肥
"温度是影响肥料施用效果的一个极为重要的条件，它一方面可以影响肥料在土壤中的转化和有效养分的积聚；另一方面也影响作物的内部生理作用，在高温季节，施肥不当不但不能促进农作物增产，而且有可能会减产。,1.根据植物的生理生长发育进程，结合农作物需肥临界区和最大效力期，及时有效追肥。有生长就施肥、生长量小就少施或不施。生长量大就多施(但不能过量)。处于最需要肥的阶段是农作物的生长旺盛期、开花期和结果期。,2.氮磷钾配合使用起到相互促进的作用：磷肥一方面在较高温度下能够更有效地被利用，产生良好的肥效，另一方面，充足的磷可以提高氮的利用率，起到以磷养氮的作用。由于碳氨受热易分解和高浓度的氮肥易造成作物烧苗，所以高温天气应减少氮肥的施用量。,3.采用最佳施肥方法：深施、稀释后兑水浇施。大棚种植最好进行水肥一体化喷施，或者滴灌。不论采取什么办法都要与植株保持10厘米以上的距离，以免化肥直接接触植物秸秆烧苗，特别是辣椒、烤烟、瓜类、蔬菜作物。,4.中午35℃以上高温天气一般不提倡追肥，最佳施肥时间是在傍晚，既适宜人员操作，又能弥补农作物吸收时间短的缺点，是最佳的施肥时间。",2023-04-26 10:06,,https://www.my478.com/baike/20230426/11459851.html,高温天气做个追肥高手
"葡萄套袋是当前生产优质、高档果品的一项重要技术。经套袋后的果穗色泽鲜艳、光洁、无污染，大大提高了市场竞争力，套袋葡萄的市场销售价比不套袋的要高20%—50%。,套袋目的：葡萄套袋，可减少果实生长期病虫鸟害，减少日灼，减轻农药和灰尘的污染，提高果面光洁度；改善果实生长的微环境，使果实着色均匀，色彩鲜艳，果皮细腻，提高果品质量。,套袋选择：应根据微环境对果实外观、内在品质形成的影响，依品种选择具有抗风雨能力强、透气性能好、透光度高、疏水度高、防菌等特点的纸袋。报纸等制成的果袋疏水性差、抗拉力差、破损率高，易滋生果实病害；无纺布透气性好但易产生日灼。目前生产中以塑料薄膜与专用纸结合的葡萄专用袋为最好，可用于不同要求的生产。,套袋时间：套袋时间早晚也直接影响到套袋的效果，套早了不利于疏果，套晚了病害侵染果穗，如果套袋过晚，6月中旬以后果穗易侵染病菌，特别是白腐病、炭疽病、酸腐病、灰霉病等。一般在坐果后15—20天后进行套袋，即果粒长到豆粒大小时经疏粒、整穗后立即套袋。在阴雨连绵后突然晴天，不要立即套袋，因为会使日灼加重。要经过一两天，果实稍微适应高温环境后再套袋。套袋时间最好是在上午10时之前或下午4时以后，可减轻日灼。对于容易产生气灼的品种，如阳光玫瑰、蓝宝石等，要等到硬核期过后再进行套袋，以免由于套袋过早加重气灼的发生。,去袋：去袋后至采收前主要是让浆果着色，在日照不足、色泽不良的情况下，必须在采前2—3周去掉纸袋，提高着色效果（青色葡萄可以不去袋）。去袋后根据果穗状况适当转动果穗一两次，使果粒及果串着色均匀。",2023-04-26 10:20,https://img.my478.com/202101/1611067050448211.jpg,https://www.my478.com/baike/20230426/73459852.html,葡萄套好袋，售价可高五成
"合理施肥正常的生长和结果，必须要有良好的营养基础做保证，桃树等落叶果树，目前正处于旺盛的生长时期，采后如还未施肥的，近阶段应及时施好，并进行全园耕翻。,枝梢管理早秋梢即7月底8月上旬抽发的梢，是主要的结果母枝，应保护好；一根母枝上发得过多的应按五去二、三去一的原则摘除，9月下旬前还不停梢的应进行摘心，促进老熟，9月中旬后发的晚秋梢应及时摘除，并在修剪口及时涂抹愈伤防腐膜保护伤口快速愈合，隔离病毒感染。",2023-04-26 08:40,,https://www.my478.com/baike/20230426/63459845.html,秋季果园管理新技术
"韭菜夏季管理要注意：,1、免割。从6月下旬至8月上旬应停止收割，以利于植株生长。由于夏季高温营养积累少，消耗大，影响植株缓慢，且叶片组织纤维增多，质地粗糙，生长呈现歇伏现象。因此，一般不再收割。否则会影响秋季生长及产量，还会影响韭菜寿命，应该加强植株培养。,2、除草。夏季高温、多雨，杂草滋生，影响韭菜生长，要及时将其拔除，或用２５％除草醚喷洒行间地面。,3、追肥。应注重施用生物有机肥韭菜不耐高温，在高温、干旱的季节，韭菜叶肉组织粗硬，品质变劣，食用价值低。通常这时应停止收割，并应及时追肥，为秋季生产作准备。一般情况下，夏季雨水较多，不宜再过多浇水。追肥宜冲施充分腐熟的鸡粪，最好是质量较好的生物有机肥，一般每亩冲施生物有机肥200～220公斤，整个夏季可冲施2～次。,4、摘薹。由于韭菜开花结实时会大量消耗养分，因此除采种田外，还应在韭薹幼嫩时及时摘除，培养高产植株。,5、防治枯萎病。该病在夏季高温季节最易发生，尤其是大雨之后，遇烈日暴晒，在接近地面处，产生病害，严重时全株枯死。管理上要注意排水防涝，并摘除黄叶，保持行间通风良好，可减轻病害为害。还可用５０％多菌灵５００倍液灌根防治。,6、防治韭蛆。夏季韭蛆发生较为严重，可用50%辛硫磷800倍液结合浇水缓缓流入水沟即可。也可在割完韭菜施肥整地时撒施辛硫磷颗粒剂或在韭蛆幼虫发生盛期亩用20%“韭蛆净”0.75～1公斤兑水1000公斤根部浇灌。",2023-04-26 09:23,https://img.my478.com/202207/1639939906186682.jpg,https://www.my478.com/baike/20230426/26459848.html,夏季韭菜管理技术
"一、及时喷施叶面肥。采果后，及时喷施叶面肥，是传统采果肥在施用方法上的改革，与根际施肥相比，具有施用快捷、减少浪费、降低成本、见效快等特点。同时配合喷施新高脂膜提高肥料有效成分利用率，这不仅能较快地补充树体养分，避免落叶面，快速恢复树势，而且还能较好地促进花芽分化，增强树体抗寒能力。,二、尽早埋施越冬肥。越冬是柑橘春季生长的养分基础，所以在柑橘生产上也把这次施肥称之为“基肥”。有条件的橘农可采取将肥料全园撒施后进行全园翻挖，劳力紧张的橘农，可在树冠滴水线下挖环形沟埋施。并使用促花王2号，控冬梢，保存花芽营养。,三、认真搞好冬季清园。冬季清园，是降低病虫越冬基数、控制有害生物种群的最有效的办法。冬季清园包涵捡拾并集中深埋处理园内落果，剪除病虫枯枝并带出园外集中烧毁，树冠喷施清园药剂三项内容。捡拾并集中深埋园内落果，是控制为害柑橘果实的有害生物群体不容忽视的重要措施，并且这项工作要尽量在采果结束后及时进行。病虫枯枝清剪结束后，立即选用护树将军进行树冠喷施。保护树体、驱逐越冬病毒虫害，催促果树早冬眠，恢复元气。",2023-04-26 08:26,,https://www.my478.com/baike/20230426/42459844.html,丰产橘园采后管理三招
"露地草莓早熟、晚熟品种于夏至至秋分陆续成熟。采收前两周内减少灌水，以免影响果实含糖量或产生裂果。,提前清洗、消毒、晾干采收工具。蓝莓同一品种、同一植株乃至同一枝组果实成熟期均不一致，每周采收1次，约持续4周。,供鲜食的蓝莓最好人工采摘，选择果面变深蓝色、果蒂基本变蓝的果实采摘，注意保留果粉以提高商品性。,采收后按大小分级，特级果果径大于18毫米，一级果果径15～17毫米，二级果果径12～14毫米，果径小于11毫米的级外果不适宜鲜食，可作为加工原料。分级后装箱置入0.5～1.5℃的冷库储藏、待销。,如果您有更多关于蓝莓的资讯想要知道，可以点击查看农村创业网蓝莓频道详细了解，希望能够帮到大家。",2023-04-26 08:11,https://img.my478.com/202012/1609006920903237.jpg,https://www.my478.com/baike/20230426/34459843.html,蓝莓应该分期分批采收
"提前预防。春季关中地区气温容易反复出现倒春寒现象，此时正值猕猴桃新梢旺盛生长和开花期，在最低温度降到2~3度的时候，及时采取果园喷防冻剂、树冠喷新高脂膜、果园设发烟堆熏烟等应急措施，多措并举避免低温冻害带来的损失。,科学肥水。实施配方施肥，增施生物菌肥及中微量肥料，推广有机全营养、水肥一体化等施肥新技术。近期利用土壤有利墒情，没有追施萌芽肥的果园视长势及时追施一次花前肥，并配合噴施光合营养膜肥，可助力植物吸收大量光肥、光能、光照、兼容常规肥料、养料供给植物生长发育至极限。,病虫防治。果农要注意天气变化，及时利用晴天，抓好猕猴桃溃疡病、细菌性花腐病的预防工作。天晴伤流不重的情况下，及时剪除发病枝条，并用愈伤防腐膜涂抹剪锯口封闭，然后全园花前喷一次护树大将军，能吸收太阳紫外线消毒杀菌，可抑制植株气传性病毒生成和传播路径，提升植物免疫力和健康指数。",2023-04-26 09:37,https://img.my478.com/202101/1610052895332580.jpg,https://www.my478.com/baike/20230426/65459849.html,猕猴桃倒春寒后补救经验
"一、家里为什么不能种韭菜,家里是可以种韭菜的，不能种韭菜这种说法是一种迷信的认知，在家里种植韭菜并不会对家中的人有任何的害处，反而在家中种植的韭菜可以装饰单调枯燥的室内环境，也能够在成熟之后收割并食用，对人的身心健康都有好处。,二、韭菜的栽种方法,在家中种植韭菜的时候，可以使用种子来进行种植，也可以选择已经成活的韭菜根来进行种植，一般来说使用种子时要经过浸水催芽的处理以抬高成活率，然后将催芽的种子或韭菜根播种到疏松肥沃的偏酸性土壤中即可。,三、韭菜的光照要求,在家中种植韭菜的时候，光照的充足与否会直接影响到韭菜的生长发育进度和收割之后的恢复速度，一定要将其放置在光线较好的地方，比如是天台或是阳台上，让韭菜有充足的光照时长以便于进行光合作用，这样韭菜才能长得又粗又壮。",2023-04-26 08:54,https://img.my478.com/202210/1666291491482104.jpg,https://www.my478.com/baike/20230426/65459846.html,为什么家中不能种韭菜
"科学控水。在水分供应基本满足需要的前提下，一定时期内适度的水分亏缺对果实品质无不良影响。在果实膨大后期适当保持柑橘园土壤干燥，可以降低对氮的吸收，还能使果实汁液中可溶性固形物和含糖量有所提高，有利于增进果实品质。,叶面喷肥。在开花前，幼果期，膨大期及时喷施壮果蒂灵，可激活植物生态生长正能量，拓宽植物导管路径，提升植物吸水吸肥力度，提升果实产量和质量。于挂果后的早、中、晚期，增施含有机质叶面肥，可选用含腐植酸叶面肥配合光合营养膜肥一起喷施，可提高叶片光合作用，提升抗逆性，促进着色，改善品质，且能提早成熟。,多施用有机肥。在柑橘生产中多施有机肥，既能及时满足生长所需的氮、磷、钾，同时还能补充镁、锌等中微量元素，更可改善土壤的酸度和土壤的容重，提高肥料利用率，改善柑橘缺素症状，提高土壤肥力，从而增加其甜度。,适时采收。不同品种、不同地区成熟期不同，应根据果实成熟程度来决定是否采收，过早或过晚都不适宜。",2023-04-26 09:09,https://img.my478.com/202101/1609492265226672.jpg,https://www.my478.com/baike/20230426/16459847.html,柑橘科学管理能增甜
"在草莓的种植过程当中使用平衡型水溶肥效果最好。具体而言，使用含有硝酸钾、磷酸二氢钾、氯化钾、硫酸钾等成分的微量元素水溶肥能最大程度上促进草莓的健康生长发育。但是要注意，如果只使用一种含有硝酸钾水溶肥的养料，应当与含有果根菌好生物菌的肥料配合起来施用。更建议将多种水溶肥一起使用或者轮流喷洒。,一、用什么水溶肥好,平衡型的水溶肥可以帮助草莓生长前期的幼苗达到营养均衡的状态，因此，最好的平衡型水溶肥具体类型可以是含有硫酸钾、硝酸钾、氯化钾、磷酸二氢钾微量元素的种类。对于草莓植株而言，根系的生长十分重要，为根系提供养分的土壤更是重中之重，只有土壤的养分充足、根系才能吸收并茂盛生长，为之后的施肥、浇水打下营养基础。,在进行水溶肥的喷洒之前，一定要将含有生物菌的肥料与对应的水溶肥配合使用，从而促进根的成长以及土壤的保肥。科学合理的施肥不仅能促进植株的生长，还有利于土地的保护，构建生产生态良好而健康的循环。,二、盛花期要注意什么,1、温度：为了使草莓的植株完成授粉过程，日温一般保持在23至25℃，夜温在8~至10℃，利于其授粉的成功率。,2、光照：在开花时期，较长时间的光照可以让植株的叶片得到长时间光合。若是日照条件无法正常满足，适当增加补光措施。要注意，在植株阴面增加一个反光板，使植株正反受光均匀。",2023-04-26 10:35,https://img.my478.com/202102/1613834708767007.jpg,https://www.my478.com/baike/20230426/15459853.html,草莓用什么水溶肥最好
"1、土壤：选择疏松、肥沃、透气、排水性好的微酸性土壤。2、选种：选择圆润、饱满、健康的花生种子，放入清水中浸泡4~8小时。3、栽种：将处理好的种子均匀地撒播到土壤中，覆盖一层薄土，适量浇水即可。4、管理：花生种仁在10℃时不能发芽，需将温度保持在25～30℃，促进其发芽。,花生的介绍,花生是我国产量丰富、食用广泛的一种坚果，种植时最好选择宜选择地势较为平坦且排水能力强的沙壤土地，且花生忌重茬，第一年种过花生的土壤不适合连续栽种花生。,种植花生需要施肥，主要是在种植初期投放一些家肥或复合肥，后期不需要施肥，适当除草即可，当花生长到20厘米左右时，最好用小锄头帮助花生松土，这样有利于花生的生长。,花生是相对耐旱的植物，一般在正常年份中不需要进行浇水管理，但是如果遇上极为干旱的天气，尤其是在花针期缺水，就要对花生进行科学并及时的灌溉。",2023-04-26 10:49,https://img.my478.com/202210/1666275425826416.jpg,https://www.my478.com/baike/20230426/35459854.html,花生苗的种植方法
"一、土壤：昙花喜富有腐殖质、排水好、疏松、肥沃的微酸性砂质土壤，家庭养护时盆土配置比例一般为腐叶土：园土：砂土=4：4：2，土配好后需在太阳下暴晒杀菌，以减少土壤中病菌残留，为昙花生长创造良好环境。,二、水分：昙花喜湿润的土壤和较高的空气湿度，怕水涝。秋末、冬季、春初气温较低时，昙花处于半休眠状态，应严格控制浇水，使盆土处于偏干至干燥状态，干透后略浇水即可。春季气温上升后，昙花开始恢复生长，可逐渐加大浇水量至保持土壤湿润。生长旺盛时除浇水外，还应向植株周围洒水、叶面喷施新高脂膜，以保温、保湿，隔绝病菌侵染，提高植株抗自然灾害能力和光合作用强度，保护昙花茁壮成长。,三、养肥：昙花较喜肥，对肥料的要求也较多。施肥以腐熟的有机肥为好，追肥在春季新茎长出后即可开始，一般为1个月追腐熟的液肥1次，配合喷施花朵壮蒂灵以提高植株吸水吸肥能力，促使昙花花蕾强壮、花瓣肥大、花色艳丽、花香浓郁。",2023-04-26 11:03,,https://www.my478.com/baike/20230426/50459855.html,昙花家庭养护精点解析
"有机黄瓜是一种很常见的蔬菜，有很高的营养价值。有机黄瓜在种植过程中没有使用有毒有害农药，更加健康。下面就具体介绍一下：,茶黄螨，其食性极杂，寄主植物广泛，有机黄瓜已经成为为害蔬菜的主要害螨之一。目前，玉田县温室黄瓜生产中经常发生。,一般温度18℃-20℃，7-10天可发育1代;28℃-30℃，4-5天发生1代。以成螨和幼螨集中在黄瓜植株幼嫩部分刺吸为害。受害叶片背面呈灰褐或黄褐色，油渍状，叶片边缘向下卷曲;受害嫩茎、嫩枝变黄褐色，扭曲变形，严重时植株顶部干枯;受害果皮变黄褐色。,生产管理中，有机黄瓜菜农首先要根据为害症状进行辨别，如果是茶黄螨为害的，建议大家采取药剂防治。可以选用的药剂有15%哒螨灵乳油3000倍液、1.8%阿维菌素乳油4000倍液、56%阿维菌素炔螨特微乳剂2000倍液、20%三唑锡悬浮剂2000倍液等，每隔7天喷1次，连喷2-3次。药液要均匀地喷到植株嫩叶、嫩茎、花器和果实上，注意轮换用药。,以上是为大家介绍的，希望可以给大家带来帮助。",2023-04-26 11:18,https://img.my478.com/202012/1609074035183111.jpg,https://www.my478.com/baike/20230426/11459856.html,防治有机黄瓜茶黄螨措施
"一、西洋参的采收,栽培西洋参的一般以4年生收获最好，也有3年或5年收获的。各地区根据气候差异，收获时间可在9月中旬到10月中旬。多用人工采挖。起收西洋参时，先要将地上部分枯枝落叶及床面覆盖物清理干净，若床土湿度过大时，可晾晒12天。然后用镐或叉子、三齿子将床头、床帮的土刨起，再由参床的一头开始将西洋参刨出，边刨边拣，抖去泥土，运回加工。起收的量应根据加工能力而定。除收参根外，西洋参的茎、叶、花、果以及前面介绍的摘下的花蕾也应开发利用。，利用最多的是西洋参茎叶，主要用于提取人参皂甙。当年起收的地块，可在收参前割取；其它地块，以在10月上旬，参叶枯萎但未着霜前采收为宜。,二、西洋参的加工技术,1、洗刷：洗刷是西洋参加工的第一道工序。洗刷的方法有高压水冲洗或刷参机洗刷及手工刷洗，洗刷前应先把西洋参在水中浸1030分钟，然后把泥土刷掉。一般洗刷西洋参不能过重，除有较重的锈病外，只要浮土及腿分叉处大块泥土洗掉即可。,2、晾晒洗刷后的西洋参，在进入加工室以前，要将表面水分在日光下晾晒干。并要把不同大小的西洋参放在不同的烘干帘(盘)上，常分成三级。一级直径大于20毫米，二级直径1020毫米，三级直径10毫米以下。,3、烘干：多采用烘干室干燥的方法。烘干室可根据条件来定，有的采用玻璃房靠日光晒干；有的士采用暖气烘干；有的采用电热风吹干；也有的采用地炕烘干。无论哪种烘干室，都要求卫生、防火设备齐全、照明良好、设有能启闭的排潮孔。较先进的烘干室内设有多层放置摆放参帘(盘)的架子，有较完善的供热调温和排湿系统。烘干的温度要求是，起始温度为2526℃，持续23天，然后逐渐升至35--36℃。在参主体变软后，再使温度升至38--40℃，23天后逐步降至3032℃直到烘干为止。整烘干时间为2周左右。烘干的湿度要求是，初期控制相对湿度在60%左右；中期50%；后期40%以下。西洋参烘干是决定产品质量好坏、价格高低的重要因素，技术要求较高，生产者一定要认真对待。,4、西洋参的商品等级：商品西洋参分长支、短支、统货等几种规格。根形短粗，体长25厘米的为短支；根长大于5厘米的为长支；根体长短不一，粗细不等的称统货。长支、短支还可根据根体大小再分出不同的规格。无论何种类西洋参产品，均以纵皱纹细密；断面黄白色，平坦可见树脂道斑点，形成层环明显；香气浓郁；无青支，无红支；无病疤，无虫蛀，无霉变者为佳。",2023-04-26 11:32,,https://www.my478.com/baike/20230426/62459857.html,西洋参采收加工技术
"火龙果的花期比较长，一般在5-10月份开花，盛花期在6月下旬至7月上旬、8月下旬至9月中旬、10月上旬三个时间段。,火龙果植株一般在栽种12-14个月后开始开花结果，一般每年开花12-15次，4-11月份为产果期（谢花后30-40天内果实开始成熟），单果重500-1000克。,火龙果在栽植后的第2年一般每株产果20个以上，第3年开始进入盛果期。,段：,火龙果的花朵会持续开放一个晚上，从日落前1~1.5小时开始开放，到日落时完全打开。,16：00~18：00花药裂开，20：30左右蜜腺开始分泌，蜜腺分泌清晰可见。18：40~19：00开放速度最快，花蕾散开，如漏斗状，此时花萼是黄绿色，肉质厚，呈鳞片状，向后反卷。花瓣纯白色。授粉后雌、雄蕊老化，柱头裂片呈褐青色，至凌晨1：00时花径达到最大，2：00开始逐渐萎凋，至阳光照射后完全调谢。,6：00~8：00蜂类活动频繁。如果开花时下雨，温度较低，那么开花速度较慢。离体培养的花粉在开花后12小时活力达到最高，之后趋于降低。",2023-04-25 17:51,https://img.my478.com/202206/1654916810264634.jpg,https://www.my478.com/baike/20230425/82459814.html,火龙果的开花时间
"症状：主要为害叶片，初生针头大的淡黄色斑点，逐渐扩大为圆形、不规则形病斑。病斑边缘齐整，周边带淡黄色，斑面呈褐色至赤褐色，其上遍布暗褐色至黑褐色霉层。病叶前端斑块多，有时连片，造成叶片枯焦。,措施：首先播种前在生荒地实行3年以上轮作以减少田间菌源数量同时选用无病种苗用多菌灵+高脂膜浸种来保温保湿吸胀在不影响呼吸的情况下提高种子发芽率同时驱避地下虫害，隔离病毒感染；其次适期播种注意用新高脂膜喷雾地面保墒活化表层板结密度提高出苗率同时合理密植注意通风透光在出苗后适时喷施光合营养膜肥帮助生长植物吸收光能，提高肥效，提升元气，滋润雨露，茁壮成长；再次花蕾期、幼荚期和膨果期喷施菜果壮蒂灵提高植物营养消化与代谢能量促进果实发育，提高优质商品率；最后加强田间管理及时清除中心病株病害发生时用代森铵+新高脂膜喷施可很好的治愈该病。",2023-04-25 18:06,,https://www.my478.com/baike/20230425/87459815.html,咋管理能预防菜豆黑斑病
"1、选种：种植莴笋前需选择健康、饱满、抗性好的莴笋种子，种植时间是在6月份左右。2、土壤：莴笋适宜生长在疏松、肥沃、透气的土壤中，种植前需将土壤深耕消毒。3、种植：将处理好的莴笋种子均匀地撒播在土壤中，然后盖上一层薄土，最后适量补充水分即可。,莴笋的养护,待莴笋苗长到4~5片真叶时，需选择傍晚或者阴天的时候进行移栽，移栽时要注意,莴笋的行距应该在30厘米以上,株距在35厘米左右,而且在移栽的时候还要注意大小苗分别移栽。,莴笋生长期间对水分需求量大，种植前需保持土壤湿润，生长期间需及时补充水分，但注意浇水量不宜过多，保持土壤微湿即可，雨季需及时排出土壤中的积水。,莴笋根系浅，且生长速度快，需肥水较多，故田间管理应重施肥水，以利植株长势繁茂，在幼苗活棵后，间隔3~5天结合浇水追施一次稀粪水。",2023-04-25 18:34,https://img.my478.com/202210/1666280781226589.jpg,https://www.my478.com/baike/20230425/86459816.html,种莴笋的方法和步骤
